race_analysis_id,event_id,driver,team,start_lap,end_lap,position_delta,phase,event_type,evidence_type,confidence,note
2026-01-albert_park,2026-01-albert_park-pos-0001,ALB,Williams,2,2,-1.0,opening,track-position loss,inferred,0.52,Lap-position loss; pass-by-pass attribution unavailable.
2026-08-red_bull_ring,2026-08-red_bull_ring-pos-0006,ALB,Williams,24,24,1.0,middle,neutralization-affected movement,inferred,0.42,Track-status phase overlaps position movement; cause unavailable.
2026-08-red_bull_ring,2026-08-red_bull_ring-pos-0007,ALB,Williams,30,30,-1.0,middle,track-position loss,inferred,0.52,Lap-position loss; pass-by-pass attribution unavailable.
2026-08-red_bull_ring,2026-08-red_bull_ring-pos-0008,ALB,Williams,34,34,1.0,middle,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-08-red_bull_ring,2026-08-red_bull_ring-pos-0009,ALB,Williams,38,38,-1.0,middle,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-08-red_bull_ring,2026-08-red_bull_ring-pos-0010,ALB,Williams,47,47,1.0,middle,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-08-red_bull_ring,2026-08-red_bull_ring-pos-0011,ALB,Williams,49,49,-1.0,middle,track-position loss,inferred,0.52,Lap-position loss; pass-by-pass attribution unavailable.
2026-08-red_bull_ring,2026-08-red_bull_ring-pos-0012,ALO,Aston Martin,2,2,-1.0,opening,track-position loss,inferred,0.52,Lap-position loss; pass-by-pass attribution unavailable.
2026-08-red_bull_ring,2026-08-red_bull_ring-pos-0013,ALO,Aston Martin,4,4,1.0,opening,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-08-red_bull_ring,2026-08-red_bull_ring-pos-0014,ALO,Aston Martin,14,14,1.0,opening,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-08-red_bull_ring,2026-08-red_bull_ring-pos-0015,ALO,Aston Martin,15,15,1.0,middle,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-08-red_bull_ring,2026-08-red_bull_ring-pos-0016,ALO,Aston Martin,17,17,-1.0,middle,track-position loss,inferred,0.52,Lap-position loss; pass-by-pass attribution unavailable.
2026-08-red_bull_ring,2026-08-red_bull_ring-pos-0017,ALO,Aston Martin,19,19,2.0,middle,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-08-red_bull_ring,2026-08-red_bull_ring-pos-0018,ALO,Aston Martin,20,20,-1.0,middle,track-position loss,inferred,0.52,Lap-position loss; pass-by-pass attribution unavailable.
2026-08-red_bull_ring,2026-08-red_bull_ring-pos-0019,ALO,Aston Martin,21,21,1.0,middle,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-08-red_bull_ring,2026-08-red_bull_ring-pos-0020,ALO,Aston Martin,22,22,-1.0,middle,track-position loss,inferred,0.52,Lap-position loss; pass-by-pass attribution unavailable.
2026-08-red_bull_ring,2026-08-red_bull_ring-pos-0021,ALO,Aston Martin,23,23,-2.0,middle,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-08-red_bull_ring,2026-08-red_bull_ring-pos-0022,ALO,Aston Martin,24,24,1.0,middle,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-08-red_bull_ring,2026-08-red_bull_ring-pos-0023,ALO,Aston Martin,37,37,-1.0,middle,track-position loss,inferred,0.52,Lap-position loss; pass-by-pass attribution unavailable.
2026-08-red_bull_ring,2026-08-red_bull_ring-pos-0024,ALO,Aston Martin,45,45,1.0,middle,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-08-red_bull_ring,2026-08-red_bull_ring-pos-0025,ANT,Mercedes,2,2,-1.0,opening,track-position loss,inferred,0.52,Lap-position loss; pass-by-pass attribution unavailable.
2026-08-red_bull_ring,2026-08-red_bull_ring-pos-0026,ANT,Mercedes,7,7,1.0,opening,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-08-red_bull_ring,2026-08-red_bull_ring-pos-0027,ANT,Mercedes,12,12,1.0,opening,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-08-red_bull_ring,2026-08-red_bull_ring-pos-0028,ANT,Mercedes,18,18,1.0,middle,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-08-red_bull_ring,2026-08-red_bull_ring-pos-0029,ANT,Mercedes,20,20,1.0,middle,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-08-red_bull_ring,2026-08-red_bull_ring-pos-0030,ANT,Mercedes,25,25,-4.0,middle,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-08-red_bull_ring,2026-08-red_bull_ring-pos-0031,ANT,Mercedes,26,26,1.0,middle,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-08-red_bull_ring,2026-08-red_bull_ring-pos-0032,ANT,Mercedes,30,30,1.0,middle,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-08-red_bull_ring,2026-08-red_bull_ring-pos-0033,ANT,Mercedes,44,44,1.0,middle,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-08-red_bull_ring,2026-08-red_bull_ring-pos-0034,ANT,Mercedes,49,49,1.0,middle,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-08-red_bull_ring,2026-08-red_bull_ring-pos-0035,ANT,Mercedes,52,52,-2.0,middle,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-08-red_bull_ring,2026-08-red_bull_ring-pos-0036,BEA,Haas F1 Team,13,13,1.0,opening,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-08-red_bull_ring,2026-08-red_bull_ring-pos-0037,BEA,Haas F1 Team,18,18,2.0,middle,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-08-red_bull_ring,2026-08-red_bull_ring-pos-0038,BEA,Haas F1 Team,19,19,1.0,middle,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-08-red_bull_ring,2026-08-red_bull_ring-pos-0039,BEA,Haas F1 Team,20,20,-1.0,middle,track-position loss,inferred,0.52,Lap-position loss; pass-by-pass attribution unavailable.
2026-08-red_bull_ring,2026-08-red_bull_ring-pos-0040,BEA,Haas F1 Team,21,21,-1.0,middle,track-position loss,inferred,0.52,Lap-position loss; pass-by-pass attribution unavailable.
2026-08-red_bull_ring,2026-08-red_bull_ring-pos-0041,BEA,Haas F1 Team,22,22,1.0,middle,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-08-red_bull_ring,2026-08-red_bull_ring-pos-0042,BEA,Haas F1 Team,23,23,-1.0,middle,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-08-red_bull_ring,2026-08-red_bull_ring-pos-0043,BEA,Haas F1 Team,25,25,-1.0,middle,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-08-red_bull_ring,2026-08-red_bull_ring-pos-0044,BEA,Haas F1 Team,39,39,1.0,middle,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-08-red_bull_ring,2026-08-red_bull_ring-pos-0045,BEA,Haas F1 Team,43,43,-1.0,middle,track-position loss,inferred,0.52,Lap-position loss; pass-by-pass attribution unavailable.
2026-08-red_bull_ring,2026-08-red_bull_ring-pos-0046,BEA,Haas F1 Team,46,46,-1.0,middle,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-08-red_bull_ring,2026-08-red_bull_ring-pos-0047,BEA,Haas F1 Team,47,47,1.0,middle,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-08-red_bull_ring,2026-08-red_bull_ring-pos-0048,BOR,Audi,2,2,-1.0,opening,track-position loss,inferred,0.52,Lap-position loss; pass-by-pass attribution unavailable.
2026-08-red_bull_ring,2026-08-red_bull_ring-pos-0049,BOR,Audi,7,7,1.0,opening,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-08-red_bull_ring,2026-08-red_bull_ring-pos-0050,BOR,Audi,13,13,1.0,opening,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-08-red_bull_ring,2026-08-red_bull_ring-pos-0051,BOR,Audi,17,17,-1.0,middle,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-08-red_bull_ring,2026-08-red_bull_ring-pos-0052,BOR,Audi,18,18,-4.0,middle,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-08-red_bull_ring,2026-08-red_bull_ring-pos-0053,BOR,Audi,19,19,1.0,middle,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-08-red_bull_ring,2026-08-red_bull_ring-pos-0054,BOR,Audi,20,20,1.0,middle,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-08-red_bull_ring,2026-08-red_bull_ring-pos-0055,BOR,Audi,21,21,2.0,middle,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-08-red_bull_ring,2026-08-red_bull_ring-pos-0056,BOR,Audi,45,45,-1.0,middle,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-08-red_bull_ring,2026-08-red_bull_ring-pos-0057,BOR,Audi,46,46,1.0,middle,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-08-red_bull_ring,2026-08-red_bull_ring-pos-0058,BOT,Cadillac,2,2,-1.0,opening,track-position loss,inferred,0.52,Lap-position loss; pass-by-pass attribution unavailable.
2026-08-red_bull_ring,2026-08-red_bull_ring-pos-0059,COL,Alpine,2,2,1.0,opening,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-08-red_bull_ring,2026-08-red_bull_ring-pos-0060,COL,Alpine,4,4,1.0,opening,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-08-red_bull_ring,2026-08-red_bull_ring-pos-0061,COL,Alpine,14,14,1.0,opening,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-08-red_bull_ring,2026-08-red_bull_ring-pos-0062,COL,Alpine,15,15,1.0,middle,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-08-red_bull_ring,2026-08-red_bull_ring-pos-0063,COL,Alpine,18,18,2.0,middle,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-08-red_bull_ring,2026-08-red_bull_ring-pos-0064,COL,Alpine,19,19,1.0,middle,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-08-red_bull_ring,2026-08-red_bull_ring-pos-0065,COL,Alpine,20,20,-2.0,middle,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-08-red_bull_ring,2026-08-red_bull_ring-pos-0066,COL,Alpine,21,21,-5.0,middle,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-08-red_bull_ring,2026-08-red_bull_ring-pos-0067,COL,Alpine,22,22,1.0,middle,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-08-red_bull_ring,2026-08-red_bull_ring-pos-0068,COL,Alpine,23,23,1.0,middle,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-08-red_bull_ring,2026-08-red_bull_ring-pos-0069,COL,Alpine,24,24,1.0,middle,neutralization-affected movement,inferred,0.42,Track-status phase overlaps position movement; cause unavailable.
2026-08-red_bull_ring,2026-08-red_bull_ring-pos-0070,COL,Alpine,30,30,1.0,middle,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-08-red_bull_ring,2026-08-red_bull_ring-pos-0071,COL,Alpine,33,33,1.0,middle,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-08-red_bull_ring,2026-08-red_bull_ring-pos-0072,COL,Alpine,46,46,1.0,middle,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-08-red_bull_ring,2026-08-red_bull_ring-pos-0073,COL,Alpine,47,47,-3.0,middle,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-08-red_bull_ring,2026-08-red_bull_ring-pos-0074,COL,Alpine,49,49,1.0,middle,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-08-red_bull_ring,2026-08-red_bull_ring-pos-0075,COL,Alpine,54,54,1.0,closing,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-08-red_bull_ring,2026-08-red_bull_ring-pos-0076,GAS,Alpine,13,13,-3.0,opening,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-08-red_bull_ring,2026-08-red_bull_ring-pos-0077,GAS,Alpine,14,14,-4.0,opening,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-08-red_bull_ring,2026-08-red_bull_ring-pos-0078,GAS,Alpine,15,15,1.0,middle,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-08-red_bull_ring,2026-08-red_bull_ring-pos-0079,GAS,Alpine,16,16,1.0,middle,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-08-red_bull_ring,2026-08-red_bull_ring-pos-0080,GAS,Alpine,17,17,1.0,middle,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-08-red_bull_ring,2026-08-red_bull_ring-pos-0081,GAS,Alpine,19,19,2.0,middle,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-08-red_bull_ring,2026-08-red_bull_ring-pos-0082,GAS,Alpine,20,20,1.0,middle,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-08-red_bull_ring,2026-08-red_bull_ring-pos-0083,GAS,Alpine,22,22,1.0,middle,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-08-red_bull_ring,2026-08-red_bull_ring-pos-0084,GAS,Alpine,23,23,1.0,middle,neutralization-affected movement,inferred,0.42,Track-status phase overlaps position movement; cause unavailable.
2026-08-red_bull_ring,2026-08-red_bull_ring-pos-0085,GAS,Alpine,38,38,-1.0,middle,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-08-red_bull_ring,2026-08-red_bull_ring-pos-0086,GAS,Alpine,39,39,-1.0,middle,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-08-red_bull_ring,2026-08-red_bull_ring-pos-0087,GAS,Alpine,43,43,1.0,middle,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-08-red_bull_ring,2026-08-red_bull_ring-pos-0088,GAS,Alpine,46,46,1.0,middle,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-08-red_bull_ring,2026-08-red_bull_ring-pos-0089,GAS,Alpine,52,52,-1.0,middle,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-08-red_bull_ring,2026-08-red_bull_ring-pos-0090,HAD,Red Bull Racing,4,4,1.0,opening,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-08-red_bull_ring,2026-08-red_bull_ring-pos-0091,HAD,Red Bull Racing,13,13,2.0,opening,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-08-red_bull_ring,2026-08-red_bull_ring-pos-0092,HAD,Red Bull Racing,19,19,-3.0,middle,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-08-red_bull_ring,2026-08-red_bull_ring-pos-0093,HAD,Red Bull Racing,20,20,1.0,middle,pit-cycle movement,inferred,0.58,Pit-window position movement inferred from lap-position changes; no exact gaps.
2026-08-red_bull_ring,2026-08-red_bull_ring-pos-0094,HAD,Red Bull Racing,22,22,1.0,middle,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
2026-08-red_bull_ring,2026-08-red_bull_ring-pos-0095,HAD,Red Bull Racing,26,26,1.0,middle,neutralization-affected movement,inferred,0.42,Track-status phase overlaps position movement; cause unavailable.
2026-08-red_bull_ring,2026-08-red_bull_ring-pos-0096,HAD,Red Bull Racing,30,30,-1.0,middle,track-position loss,inferred,0.52,Lap-position loss; pass-by-pass attribution unavailable.
2026-08-red_bull_ring,2026-08-red_bull_ring-pos-0097,HAD,Red Bull Racing,37,37,1.0,middle,track-position gain,inferred,0.52,Lap-position gain; pass-by-pass attribution unavailable.
